x,y,yaw
3.414352663732631576e+00,4.150740587322246933e-01,0.000000000000000000e+00
3.415213869768069621e+00,4.051112141062788163e-01,0.000000000000000000e+00
3.415814150516371051e+00,3.951292197004875328e-01,0.000000000000000000e+00
3.416224306757203344e+00,3.851376122578017425e-01,0.000000000000000000e+00
3.416437929799303497e+00,3.751399012996273763e-01,0.000000000000000000e+00
3.416446474720987503e+00,3.651399015231447942e-01,0.000000000000000000e+00
3.422990969203612899e+00,3.575787139480098853e-01,0.000000000000000000e+00
3.427602480331006340e+00,3.487055757186056093e-01,0.000000000000000000e+00
3.430581606240980186e+00,3.391596012005294591e-01,0.000000000000000000e+00
3.434113710654218998e+00,3.298042089535840882e-01,0.000000000000000000e+00
3.438535097274143304e+00,3.208346351794603146e-01,0.000000000000000000e+00
3.444844911586232961e+00,3.130766855237624435e-01,0.000000000000000000e+00
3.449850404638413970e+00,3.044196117426537507e-01,0.000000000000000000e+00
3.455165956277414629e+00,2.959494581233826915e-01,0.000000000000000000e+00
3.463416383339096960e+00,2.902985946022283992e-01,0.000000000000000000e+00
3.469527223046259046e+00,2.823829453650944510e-01,0.000000000000000000e+00
3.476277711176623875e+00,2.750053210182784591e-01,0.000000000000000000e+00
3.483642823316688286e+00,2.682407948022899058e-01,0.000000000000000000e+00
3.489245240183652008e+00,2.599576376388000876e-01,0.000000000000000000e+00
3.496321656041106785e+00,2.528919029334503188e-01,0.000000000000000000e+00
3.503266541139782753e+00,2.456969262876299576e-01,0.000000000000000000e+00
3.509334045886975950e+00,2.377478603031960569e-01,0.000000000000000000e+00
3.516729980780257669e+00,2.310172848921127065e-01,0.000000000000000000e+00
3.522470947448812062e+00,2.228294951581318850e-01,0.000000000000000000e+00
3.528572326706966855e+00,2.149065979963552531e-01,0.000000000000000000e+00
3.535911804081979248e+00,2.081146059606681087e-01,0.000000000000000000e+00
3.545906615870296541e+00,2.084390841028295194e-01,0.000000000000000000e+00
3.555845580491893365e+00,2.095429048789384519e-01,0.000000000000000000e+00
3.561932616488650005e+00,2.016088688013951691e-01,0.000000000000000000e+00
3.568957457640226316e+00,1.944920934477721852e-01,0.000000000000000000e+00
3.577292113215650993e+00,1.889661231123028751e-01,0.000000000000000000e+00
3.587232908891894390e+00,1.878793158856183476e-01,0.000000000000000000e+00
3.597144712869567051e+00,1.865547004367101858e-01,0.000000000000000000e+00
3.607063230714277147e+00,1.852799049329775238e-01,0.000000000000000000e+00
3.616601499544048970e+00,1.822763649610493752e-01,0.000000000000000000e+00
3.625758603831559235e+00,1.782581155391455008e-01,0.000000000000000000e+00
3.634901059681896918e+00,1.742065256638852810e-01,0.000000000000000000e+00
3.642804501888053714e+00,1.680801219922273271e-01,0.000000000000000000e+00
3.651581967512174565e+00,1.632888623336953282e-01,0.000000000000000000e+00
3.660189145054164150e+00,1.581980726525614722e-01,0.000000000000000000e+00
3.667555172721551848e+00,1.514346908457270269e-01,0.000000000000000000e+00
3.667962582380414283e+00,1.614263745823564244e-01,0.000000000000000000e+00
3.670989620886973448e+00,1.709571666056547423e-01,0.000000000000000000e+00
3.680864803771714655e+00,1.725331705987486197e-01,0.000000000000000000e+00
3.690739681480681433e+00,1.741102427070529979e-01,0.000000000000000000e+00
3.700696651472969556e+00,1.750346964217414092e-01,0.000000000000000000e+00
3.710654536992580965e+00,1.759528177391104231e-01,0.000000000000000000e+00
3.720638667628793250e+00,1.765162485126495762e-01,0.000000000000000000e+00
3.730621882737682249e+00,1.770971505992747774e-01,0.000000000000000000e+00
3.740616999701773970e+00,1.767915933551279517e-01,0.000000000000000000e+00
3.750610895962767977e+00,1.764414041539709155e-01,0.000000000000000000e+00
3.760610590563476130e+00,1.765281503678522990e-01,0.000000000000000000e+00
3.770609979988409854e+00,1.766283243158085492e-01,0.000000000000000000e+00
3.780609369413343579e+00,1.767413919402344158e-01,0.000000000000000000e+00
3.790608758838277303e+00,1.768626993105698597e-01,0.000000000000000000e+00
3.800608148263211028e+00,1.769814889807662661e-01,0.000000000000000000e+00
3.810607232512370324e+00,1.771047036996918900e-01,0.000000000000000000e+00
3.820606621937304048e+00,1.772201364363695797e-01,0.000000000000000000e+00
3.830606011362237773e+00,1.773377054034682709e-01,0.000000000000000000e+00
3.840605400787171497e+00,1.774465768609957417e-01,0.000000000000000000e+00
3.850604790212105222e+00,1.775562112579592844e-01,0.000000000000000000e+00
3.860604179637038946e+00,1.776580636726748930e-01,0.000000000000000000e+00
3.870603569061972671e+00,1.777597634995032871e-01,0.000000000000000000e+00
3.880603263662680824e+00,1.778541391077453904e-01,0.000000000000000000e+00
3.890602653087614549e+00,1.779478280704950288e-01,0.000000000000000000e+00
3.900602347688322702e+00,1.780347268722636267e-01,0.000000000000000000e+00
3.910602042289030855e+00,1.781208627345961526e-01,0.000000000000000000e+00
3.920601736889739009e+00,1.782012765511581387e-01,0.000000000000000000e+00
3.930601431490447162e+00,1.782806222525096240e-01,0.000000000000000000e+00
3.940601126091155315e+00,1.783549325535830343e-01,0.000000000000000000e+00
3.950600820691863468e+00,1.784280984455023367e-01,0.000000000000000000e+00
3.960600515292571622e+00,1.784966104068616000e-01,0.000000000000000000e+00
3.970600515069054204e+00,1.785639016651231481e-01,0.000000000000000000e+00
3.980600209669762357e+00,1.786269967564863004e-01,0.000000000000000000e+00
3.990599904270470510e+00,1.786888711447517375e-01,0.000000000000000000e+00
4.000599904046953093e+00,1.787470834237240291e-01,0.000000000000000000e+00
4.010599598647661246e+00,1.788039987056549984e-01,0.000000000000000000e+00
4.020599598424143828e+00,1.788576333480108582e-01,0.000000000000000000e+00
4.030599293024851981e+00,1.789101235812126101e-01,0.000000000000000000e+00
4.040599292801334563e+00,1.789597146445572884e-01,0.000000000000000000e+00
4.050598987402042717e+00,1.790080850048042516e-01,0.000000000000000000e+00
4.060598987178525299e+00,1.790540139588557844e-01,0.000000000000000000e+00
4.070598986955007881e+00,1.790987985037532093e-01,0.000000000000000000e+00
4.080598986731490463e+00,1.791409890545679895e-01,0.000000000000000000e+00
4.090598681332198616e+00,1.791821114901722689e-01,0.000000000000000000e+00
4.100598681108681198e+00,1.792212502832427612e-01,0.000000000000000000e+00
4.110598680885163780e+00,1.792592446671591455e-01,0.000000000000000000e+00
4.120598680661646362e+00,1.792951791145981355e-01,0.000000000000000000e+00
4.130598375262354516e+00,1.793300454468266247e-01,0.000000000000000000e+00
4.140598375038837098e+00,1.793631570183521484e-01,0.000000000000000000e+00
4.150598374815319680e+00,1.793952767686107785e-01,0.000000000000000000e+00
4.160598374591802262e+00,1.794255654642228359e-01,0.000000000000000000e+00
4.170598374368284844e+00,1.794550149264552141e-01,0.000000000000000000e+00
4.180598374144767426e+00,1.794827859219282340e-01,0.000000000000000000e+00
4.190598068745475580e+00,1.795097939779651819e-01,0.000000000000000000e+00
4.200598068521958162e+00,1.795355813309044146e-01,0.000000000000000000e+00
4.210598068298440744e+00,1.795606057444075754e-01,0.000000000000000000e+00
4.220598068074923326e+00,1.795843331608694138e-01,0.000000000000000000e+00
4.230598067851405908e+00,1.796072976378951802e-01,0.000000000000000000e+00
4.240585860596911338e+00,1.800997750438796396e-01,0.000000000000000000e+00
4.250573348166642340e+00,1.806002633139428548e-01,0.000000000000000000e+00
4.260560530560598913e+00,1.811073128631562890e-01,0.000000000000000000e+00
4.270547407778781057e+00,1.816219155127868357e-01,0.000000000000000000e+00
4.280533674645414344e+00,1.821427742657931725e-01,0.000000000000000000e+00
4.290519941512047630e+00,1.826708046494985860e-01,0.000000000000000000e+00
4.300505598027132059e+00,1.832043281971437176e-01,0.000000000000000000e+00
4.310490949366442059e+00,1.837447181997134971e-01,0.000000000000000000e+00
4.320475995529977631e+00,1.842906776601666019e-01,0.000000000000000000e+00
4.330460736517738773e+00,1.848430458118827113e-01,0.000000000000000000e+00
4.340445172329725487e+00,1.854004493638768958e-01,0.000000000000000000e+00
4.350429302965937772e+00,1.859638038434724416e-01,0.000000000000000000e+00
4.360413128426375629e+00,1.865318122536280265e-01,0.000000000000000000e+00
4.370396648711039056e+00,1.871053901216669368e-01,0.000000000000000000e+00
4.380379863819928055e+00,1.876830878626606358e-01,0.000000000000000000e+00
4.390363078928817053e+00,1.882658210039324098e-01,0.000000000000000000e+00
4.400345683686157194e+00,1.888526740181589725e-01,0.000000000000000000e+00
4.410328288443497335e+00,1.894440283750583598e-01,0.000000000000000000e+00
4.420310588025063048e+00,1.900388159594200710e-01,0.000000000000000000e+00
4.430292582430854331e+00,1.906377997106801780e-01,0.000000000000000000e+00
4.440274576836645615e+00,1.912399878075717874e-01,0.000000000000000000e+00
4.450255960890888041e+00,1.918459143077001494e-01,0.000000000000000000e+00
4.460237650120904895e+00,1.924545110958547633e-01,0.000000000000000000e+00
4.470218728999372892e+00,1.930664648175280940e-01,0.000000000000000000e+00
4.480199807877840890e+00,1.936807836514532477e-01,0.000000000000000000e+00
4.490180886756308887e+00,1.942980016552354749e-01,0.000000000000000000e+00
4.500161355283228026e+00,1.949225438776039931e-01,0.000000000000000000e+00
4.510141823810147166e+00,1.955467046302544754e-01,0.000000000000000000e+00
4.520122292337066305e+00,1.961697972676944568e-01,0.000000000000000000e+00
4.530103066039759874e+00,1.967935765506269030e-01,0.000000000000000000e+00
4.540083534566679013e+00,1.974176610093337780e-01,0.000000000000000000e+00
4.550063697917823724e+00,1.980434239348000114e-01,0.000000000000000000e+00
4.560040809511224147e+00,1.987233555602273549e-01,0.000000000000000000e+00
4.570020057335045571e+00,1.993666660927232437e-01,0.000000000000000000e+00
4.579999915510415853e+00,1.999999821186065896e-01,0.000000000000000000e+00
4.599999915063381017e+00,2.199999816715717538e-01,0.000000000000000000e+00
4.590499999999999581e+00,2.290939999999999921e-01,3.946031663715649507e-01
